sample_order,sector,sector_rank,ticker,company_name,CIK,filing_position,form,filing_date,accession_number,sec_locator,verification_status,verification_note
205,real_estate,8,HST,Host Hotels & Resorts,0001070750,F1,10-Q,2019-11-07,0001564590-19-041532,https://www.sec.gov/Archives/edgar/data/1070750/0001564590-19-041532.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
205,real_estate,8,HST,Host Hotels & Resorts,0001070750,F2,10-K,2020-02-25,0001564590-20-006404,https://www.sec.gov/Archives/edgar/data/1070750/0001564590-20-006404.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
205,real_estate,8,HST,Host Hotels & Resorts,0001070750,F3,10-Q,2020-05-08,0001564590-20-023505,https://www.sec.gov/Archives/edgar/data/1070750/0001564590-20-023505.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
205,real_estate,8,HST,Host Hotels & Resorts,0001070750,F4,10-Q,2020-07-31,0001564590-20-035145,https://www.sec.gov/Archives/edgar/data/1070750/0001564590-20-035145.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
205,real_estate,8,HST,Host Hotels & Resorts,0001070750,F5,10-Q,2020-11-06,0001564590-20-051753,https://www.sec.gov/Archives/edgar/data/1070750/0001564590-20-051753.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
206,real_estate,9,VNO,Vornado Realty Trust,0000899689,F1,10-Q,2019-10-28,0000899689-19-000072,https://www.sec.gov/Archives/edgar/data/899689/0000899689-19-000072.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
206,real_estate,9,VNO,Vornado Realty Trust,0000899689,F2,10-K,2020-02-18,0000899689-20-000007,https://www.sec.gov/Archives/edgar/data/899689/0000899689-20-000007.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
206,real_estate,9,VNO,Vornado Realty Trust,0000899689,F3,10-Q,2020-05-04,0000899689-20-000025,https://www.sec.gov/Archives/edgar/data/899689/0000899689-20-000025.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
206,real_estate,9,VNO,Vornado Realty Trust,0000899689,F4,10-Q,2020-08-03,0000899689-20-000039,https://www.sec.gov/Archives/edgar/data/899689/0000899689-20-000039.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
206,real_estate,9,VNO,Vornado Realty Trust,0000899689,F5,10-Q,2020-11-02,0000899689-20-000049,https://www.sec.gov/Archives/edgar/data/899689/0000899689-20-000049.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
207,real_estate,10,VTR,Ventas,0000740260,F1,10-Q,2019-10-25,0000740260-19-000168,https://www.sec.gov/Archives/edgar/data/740260/0000740260-19-000168.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
207,real_estate,10,VTR,Ventas,0000740260,F2,10-K,2020-02-24,0000740260-20-000042,https://www.sec.gov/Archives/edgar/data/740260/0000740260-20-000042.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
207,real_estate,10,VTR,Ventas,0000740260,F3,10-Q,2020-05-08,0000740260-20-000092,https://www.sec.gov/Archives/edgar/data/740260/0000740260-20-000092.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
207,real_estate,10,VTR,Ventas,0000740260,F4,10-Q,2020-08-07,0000740260-20-000135,https://www.sec.gov/Archives/edgar/data/740260/0000740260-20-000135.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
207,real_estate,10,VTR,Ventas,0000740260,F5,10-Q,2020-11-06,0000740260-20-000163,https://www.sec.gov/Archives/edgar/data/740260/0000740260-20-000163.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
208,real_estate,11,AIV,Apartment Investment & Management,0000922864,F1,10-Q,2019-11-04,0001564590-19-039821,https://www.sec.gov/Archives/edgar/data/922864/0001564590-19-039821.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
208,real_estate,11,AIV,Apartment Investment & Management,0000922864,F2,10-K,2020-02-24,0001564590-20-006053,https://www.sec.gov/Archives/edgar/data/922864/0001564590-20-006053.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
208,real_estate,11,AIV,Apartment Investment & Management,0000922864,F3,10-Q,2020-05-11,0001564590-20-023679,https://www.sec.gov/Archives/edgar/data/922864/0001564590-20-023679.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
208,real_estate,11,AIV,Apartment Investment & Management,0000922864,F4,10-Q,2020-08-04,0001564590-20-036228,https://www.sec.gov/Archives/edgar/data/922864/0001564590-20-036228.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
208,real_estate,11,AIV,Apartment Investment & Management,0000922864,F5,10-Q,2020-11-02,0001564590-20-049394,https://www.sec.gov/Archives/edgar/data/922864/0001564590-20-049394.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
209,real_estate,12,DRE,Duke Realty,0000783280,F1,10-Q,2019-11-01,0000783280-19-000053,https://www.sec.gov/Archives/edgar/data/783280/0000783280-19-000053.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
209,real_estate,12,DRE,Duke Realty,0000783280,F2,10-K,2020-02-25,0000783280-20-000010,https://www.sec.gov/Archives/edgar/data/783280/0000783280-20-000010.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
209,real_estate,12,DRE,Duke Realty,0000783280,F3,10-Q,2020-05-01,0000783280-20-000037,https://www.sec.gov/Archives/edgar/data/783280/0000783280-20-000037.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
209,real_estate,12,DRE,Duke Realty,0000783280,F4,10-Q,2020-07-31,0000783280-20-000054,https://www.sec.gov/Archives/edgar/data/783280/0000783280-20-000054.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
209,real_estate,12,DRE,Duke Realty,0000783280,F5,10-Q,2020-10-29,0000783280-20-000069,https://www.sec.gov/Archives/edgar/data/783280/0000783280-20-000069.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
210,real_estate,13,WELL,Welltower,0000766704,F1,10-Q,2019-10-30,0000766704-19-000061,https://www.sec.gov/Archives/edgar/data/766704/0000766704-19-000061.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
210,real_estate,13,WELL,Welltower,0000766704,F2,10-K,2020-02-14,0000766704-20-000015,https://www.sec.gov/Archives/edgar/data/766704/0000766704-20-000015.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
210,real_estate,13,WELL,Welltower,0000766704,F3,10-Q,2020-05-07,0000766704-20-000031,https://www.sec.gov/Archives/edgar/data/766704/0000766704-20-000031.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
210,real_estate,13,WELL,Welltower,0000766704,F4,10-Q,2020-08-06,0000766704-20-000050,https://www.sec.gov/Archives/edgar/data/766704/0000766704-20-000050.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
210,real_estate,13,WELL,Welltower,0000766704,F5,10-Q,2020-10-29,0000766704-20-000064,https://www.sec.gov/Archives/edgar/data/766704/0000766704-20-000064.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
211,real_estate,14,AVB,AvalonBay Communities,0000915912,F1,10-Q,2019-11-05,0000915912-19-000022,https://www.sec.gov/Archives/edgar/data/915912/0000915912-19-000022.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
211,real_estate,14,AVB,AvalonBay Communities,0000915912,F2,10-K,2020-02-21,0000915912-20-000004,https://www.sec.gov/Archives/edgar/data/915912/0000915912-20-000004.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
211,real_estate,14,AVB,AvalonBay Communities,0000915912,F3,10-Q,2020-05-08,0000915912-20-000018,https://www.sec.gov/Archives/edgar/data/915912/0000915912-20-000018.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
211,real_estate,14,AVB,AvalonBay Communities,0000915912,F4,10-Q,2020-08-05,0000915912-20-000022,https://www.sec.gov/Archives/edgar/data/915912/0000915912-20-000022.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
211,real_estate,14,AVB,AvalonBay Communities,0000915912,F5,10-Q,2020-11-04,0000915912-20-000027,https://www.sec.gov/Archives/edgar/data/915912/0000915912-20-000027.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
212,real_estate,15,DLR,Digital Realty,0001297996,F1,10-Q,2019-11-08,0001297996-19-000151,https://www.sec.gov/Archives/edgar/data/1297996/0001297996-19-000151.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
212,real_estate,15,DLR,Digital Realty,0001297996,F2,10-K,2020-03-02,0001558370-20-001906,https://www.sec.gov/Archives/edgar/data/1297996/0001558370-20-001906.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
212,real_estate,15,DLR,Digital Realty,0001297996,F3,10-Q,2020-05-11,0001558370-20-006279,https://www.sec.gov/Archives/edgar/data/1297996/0001558370-20-006279.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
212,real_estate,15,DLR,Digital Realty,0001297996,F4,10-Q,2020-08-10,0001558370-20-009992,https://www.sec.gov/Archives/edgar/data/1297996/0001558370-20-009992.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
212,real_estate,15,DLR,Digital Realty,0001297996,F5,10-Q,2020-11-06,0001558370-20-013155,https://www.sec.gov/Archives/edgar/data/1297996/0001558370-20-013155.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
213,real_estate,16,REG,Regency Centers,0000910606,F1,10-Q,2019-11-04,0001564590-19-039836,https://www.sec.gov/Archives/edgar/data/910606/0001564590-19-039836.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
213,real_estate,16,REG,Regency Centers,0000910606,F2,10-K,2020-02-18,0001564590-20-004859,https://www.sec.gov/Archives/edgar/data/910606/0001564590-20-004859.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
213,real_estate,16,REG,Regency Centers,0000910606,F3,10-Q,2020-05-08,0001564590-20-023379,https://www.sec.gov/Archives/edgar/data/910606/0001564590-20-023379.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
213,real_estate,16,REG,Regency Centers,0000910606,F4,10-Q,2020-08-04,0001564590-20-035935,https://www.sec.gov/Archives/edgar/data/910606/0001564590-20-035935.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
213,real_estate,16,REG,Regency Centers,0000910606,F5,10-Q,2020-11-06,0001564590-20-051795,https://www.sec.gov/Archives/edgar/data/910606/0001564590-20-051795.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
214,utilities,1,LNT,Alliant Energy,0000352541,F1,10-Q,2019-11-07,0000352541-19-000099,https://www.sec.gov/Archives/edgar/data/352541/0000352541-19-000099.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
214,utilities,1,LNT,Alliant Energy,0000352541,F2,10-K,2020-02-21,0000352541-20-000021,https://www.sec.gov/Archives/edgar/data/352541/0000352541-20-000021.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
214,utilities,1,LNT,Alliant Energy,0000352541,F3,10-Q,2020-05-08,0000352541-20-000064,https://www.sec.gov/Archives/edgar/data/352541/0000352541-20-000064.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
214,utilities,1,LNT,Alliant Energy,0000352541,F4,10-Q,2020-08-10,0000352541-20-000090,https://www.sec.gov/Archives/edgar/data/352541/0000352541-20-000090.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
214,utilities,1,LNT,Alliant Energy,0000352541,F5,10-Q,2020-11-03,0000352541-20-000108,https://www.sec.gov/Archives/edgar/data/352541/0000352541-20-000108.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
215,utilities,2,ED,Consolidated Edison,0001047862,F1,10-Q,2019-11-04,0001047862-19-000181,https://www.sec.gov/Archives/edgar/data/1047862/0001047862-19-000181.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
215,utilities,2,ED,Consolidated Edison,0001047862,F2,10-K,2020-02-20,0001047862-20-000041,https://www.sec.gov/Archives/edgar/data/1047862/0001047862-20-000041.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
215,utilities,2,ED,Consolidated Edison,0001047862,F3,10-Q,2020-05-07,0001047862-20-000103,https://www.sec.gov/Archives/edgar/data/1047862/0001047862-20-000103.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
215,utilities,2,ED,Consolidated Edison,0001047862,F4,10-Q,2020-08-06,0001047862-20-000176,https://www.sec.gov/Archives/edgar/data/1047862/0001047862-20-000176.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
215,utilities,2,ED,Consolidated Edison,0001047862,F5,10-Q,2020-11-05,0001047862-20-000230,https://www.sec.gov/Archives/edgar/data/1047862/0001047862-20-000230.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
216,utilities,3,CNP,CenterPoint Energy,0001130310,F1,10-Q,2019-11-07,0001130310-19-000041,https://www.sec.gov/Archives/edgar/data/1130310/0001130310-19-000041.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
216,utilities,3,CNP,CenterPoint Energy,0001130310,F2,10-K,2020-02-27,0001130310-20-000016,https://www.sec.gov/Archives/edgar/data/1130310/0001130310-20-000016.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
216,utilities,3,CNP,CenterPoint Energy,0001130310,F3,10-Q,2020-05-07,0001130310-20-000044,https://www.sec.gov/Archives/edgar/data/1130310/0001130310-20-000044.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
216,utilities,3,CNP,CenterPoint Energy,0001130310,F4,10-Q,2020-08-06,0001130310-20-000084,https://www.sec.gov/Archives/edgar/data/1130310/0001130310-20-000084.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
216,utilities,3,CNP,CenterPoint Energy,0001130310,F5,10-Q,2020-11-05,0001130310-20-000098,https://www.sec.gov/Archives/edgar/data/1130310/0001130310-20-000098.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
217,utilities,4,D,Dominion Energy,0000715957,F1,10-Q,2019-11-01,0001564590-19-039434,https://www.sec.gov/Archives/edgar/data/715957/0001564590-19-039434.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
217,utilities,4,D,Dominion Energy,0000715957,F2,10-K,2020-02-28,0001193125-20-054469,https://www.sec.gov/Archives/edgar/data/715957/0001193125-20-054469.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
217,utilities,4,D,Dominion Energy,0000715957,F3,10-Q,2020-05-05,0001564590-20-021084,https://www.sec.gov/Archives/edgar/data/715957/0001564590-20-021084.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
217,utilities,4,D,Dominion Energy,0000715957,F4,10-Q,2020-08-05,0001564590-20-036451,https://www.sec.gov/Archives/edgar/data/715957/0001564590-20-036451.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
217,utilities,4,D,Dominion Energy,0000715957,F5,10-Q,2020-11-06,0001564590-20-051677,https://www.sec.gov/Archives/edgar/data/715957/0001564590-20-051677.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
218,utilities,5,CMS,CMS Energy,0000811156,F1,10-Q,2019-10-24,0000811156-19-000015,https://www.sec.gov/Archives/edgar/data/811156/0000811156-19-000015.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
218,utilities,5,CMS,CMS Energy,0000811156,F2,10-K,2020-02-06,0000811156-20-000004,https://www.sec.gov/Archives/edgar/data/811156/0000811156-20-000004.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
218,utilities,5,CMS,CMS Energy,0000811156,F3,10-Q,2020-04-27,0000811156-20-000007,https://www.sec.gov/Archives/edgar/data/811156/0000811156-20-000007.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
218,utilities,5,CMS,CMS Energy,0000811156,F4,10-Q,2020-08-03,0000811156-20-000012,https://www.sec.gov/Archives/edgar/data/811156/0000811156-20-000012.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
218,utilities,5,CMS,CMS Energy,0000811156,F5,10-Q,2020-10-29,0000811156-20-000017,https://www.sec.gov/Archives/edgar/data/811156/0000811156-20-000017.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
219,utilities,6,DTE,DTE Energy,0000936340,F1,10-Q,2019-10-28,0000936340-19-000256,https://www.sec.gov/Archives/edgar/data/936340/0000936340-19-000256.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
219,utilities,6,DTE,DTE Energy,0000936340,F2,10-K,2020-02-05,0000936340-20-000127,https://www.sec.gov/Archives/edgar/data/936340/0000936340-20-000127.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
219,utilities,6,DTE,DTE Energy,0000936340,F3,10-Q,2020-04-28,0000936340-20-000171,https://www.sec.gov/Archives/edgar/data/936340/0000936340-20-000171.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
219,utilities,6,DTE,DTE Energy,0000936340,F4,10-Q,2020-07-28,0000936340-20-000219,https://www.sec.gov/Archives/edgar/data/936340/0000936340-20-000219.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
219,utilities,6,DTE,DTE Energy,0000936340,F5,10-Q,2020-10-27,0000936340-20-000256,https://www.sec.gov/Archives/edgar/data/936340/0000936340-20-000256.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
220,utilities,7,PNW,Pinnacle West Capital,0000764622,F1,10-Q,2019-11-07,0000764622-19-000096,https://www.sec.gov/Archives/edgar/data/764622/0000764622-19-000096.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
220,utilities,7,PNW,Pinnacle West Capital,0000764622,F2,10-K,2020-02-21,0000764622-20-000017,https://www.sec.gov/Archives/edgar/data/764622/0000764622-20-000017.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
220,utilities,7,PNW,Pinnacle West Capital,0000764622,F3,10-Q,2020-05-08,0000764622-20-000038,https://www.sec.gov/Archives/edgar/data/764622/0000764622-20-000038.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
220,utilities,7,PNW,Pinnacle West Capital,0000764622,F4,10-Q,2020-08-06,0000764622-20-000060,https://www.sec.gov/Archives/edgar/data/764622/0000764622-20-000060.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
220,utilities,7,PNW,Pinnacle West Capital,0000764622,F5,10-Q,2020-10-30,0000764622-20-000077,https://www.sec.gov/Archives/edgar/data/764622/0000764622-20-000077.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
221,utilities,8,FE,FirstEnergy,0001031296,F1,10-Q,2019-11-04,0001031296-19-000045,https://www.sec.gov/Archives/edgar/data/1031296/0001031296-19-000045.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
221,utilities,8,FE,FirstEnergy,0001031296,F2,10-K,2020-02-10,0001031296-20-000008,https://www.sec.gov/Archives/edgar/data/1031296/0001031296-20-000008.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
221,utilities,8,FE,FirstEnergy,0001031296,F3,10-Q,2020-04-23,0001031296-20-000016,https://www.sec.gov/Archives/edgar/data/1031296/0001031296-20-000016.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
221,utilities,8,FE,FirstEnergy,0001031296,F4,10-Q,2020-08-17,0001031296-20-000030,https://www.sec.gov/Archives/edgar/data/1031296/0001031296-20-000030.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
221,utilities,8,FE,FirstEnergy,0001031296,F5,10-Q,2020-11-19,0001031296-20-000045,https://www.sec.gov/Archives/edgar/data/1031296/0001031296-20-000045.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
222,utilities,9,DUK,Duke Energy,0001326160,F1,10-Q,2019-11-08,0001326160-19-000229,https://www.sec.gov/Archives/edgar/data/1326160/0001326160-19-000229.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
